points,direction,correction
"[[356.890625, 25.0], [358.828125, 25.0], [359.421875, 25.0], [1.109375, 25.0], [2.46875, 25.0], [3.65625, 25.0], [5.359375, 25.0], [6.078125, 25.0], [7.546875, 25.0], [8.5625, 25.0], [10.9375, 25.0], [11.640625, 25.0], [13.5, 25.0], [14.046875, 26.0], [15.03125, 26.0], [17.546875, 26.0], [18.765625, 26.0], [19.15625, 26.0], [20.875, 26.0], [21.859375, 27.0], [23.78125, 27.0], [24.375, 27.0], [26.453125, 27.0], [34.984375, 30.0], [36.203125, 30.0], [36.9375, 31.0], [38.21875, 31.0], [39.421875, 32.0], [41.15625, 33.0], [42.5, 33.0], [43.515625, 34.0], [44.5625, 35.0], [315.859375, 34.0], [317.125, 33.0], [318.625, 33.0], [320.203125, 32.0], [322.15625, 31.0], [323.078125, 31.0], [324.546875, 30.0], [326.328125, 30.0], [331.28125, 28.0], [333.328125, 28.0], [334.015625, 27.0], [335.90625, 27.0], [337.828125, 27.0], [339.03125, 27.0], [340.09375, 26.0], [341.078125, 26.0], [342.21875, 26.0], [345.171875, 26.0], [345.171875, 26.0], [346.5, 25.0], [349.484375, 25.0], [350.6875, 25.0], [350.625, 25.0], [352.09375, 25.0], [353.484375, 25.0], [355.40625, 25.0]]",355.0,-95.0
"[[358.796875, 25.0], [359.125, 25.0], [359.0, 25.0], [0.34375, 25.0], [2.90625, 25.0], [3.40625, 25.0], [4.421875, 25.0], [6.375, 25.0], [8.125, 25.0], [9.65625, 25.0], [10.078125, 25.0], [11.1875, 25.0], [12.25, 25.0], [13.6875, 26.0], [15.59375, 26.0], [17.328125, 26.0], [17.6875, 26.0], [19.125, 26.0], [20.84375, 26.0], [22.296875, 27.0], [23.28125, 27.0], [24.515625, 27.0], [26.203125, 27.0], [34.203125, 30.0], [35.84375, 30.0], [36.734375, 31.0], [38.328125, 31.0], [39.640625, 32.0], [40.65625, 33.0], [42.296875, 33.0], [43.546875, 34.0], [44.796875, 35.0], [315.265625, 34.0], [316.75, 34.0], [318.578125, 33.0], [320.109375, 32.0], [321.4375, 32.0], [322.53125, 31.0], [323.71875, 30.0], [325.5, 30.0], [326.703125, 29.0], [329.671875, 29.0], [331.625, 28.0], [332.5625, 28.0], [333.5, 27.0], [335.59375, 27.0], [336.6875, 27.0], [338.421875, 27.0], [340.5, 26.0], [341.03125, 26.0], [342.078125, 26.0], [344.34375, 26.0], [345.65625, 26.0], [346.109375, 25.0], [348.5, 25.0], [348.9375, 25.0], [350.09375, 25.0], [351.75, 25.0], [353.09375, 25.0], [355.0625, 25.0], [356.0, 25.0]]",350.0,-80.0
"[[357.015625, 25.0], [359.0, 25.0], [359.1875, 25.0], [0.421875, 25.0], [2.15625, 25.0], [3.984375, 25.0], [6.265625, 25.0], [5.609375, 25.0], [7.078125, 25.0], [8.390625, 25.0], [11.1875, 25.0], [12.40625, 25.0], [12.46875, 25.0], [14.234375, 25.0], [15.609375, 26.0], [16.125, 26.0], [18.390625, 26.0], [19.578125, 26.0], [21.328125, 26.0], [22.375, 27.0], [22.953125, 27.0], [24.53125, 27.0], [26.046875, 27.0], [34.515625, 30.0], [36.0625, 30.0], [36.828125, 31.0], [38.0, 31.0], [39.21875, 32.0], [41.015625, 33.0], [41.984375, 33.0], [43.46875, 34.0], [44.5625, 35.0], [316.40625, 34.0], [317.453125, 33.0], [319.328125, 33.0], [320.6875, 32.0], [322.03125, 31.0], [323.0625, 31.0], [324.796875, 30.0], [326.46875, 30.0], [331.671875, 28.0], [333.203125, 28.0], [334.78125, 27.0], [336.046875, 27.0], [336.890625, 27.0], [338.75, 27.0], [340.328125, 26.0], [341.03125, 26.0], [343.46875, 26.0], [344.703125, 26.0], [345.203125, 26.0], [348.15625, 25.0], [348.21875, 25.0], [349.953125, 25.0], [351.46875, 25.0], [352.953125, 25.0], [354.1875, 25.0], [355.453125, 25.0]]",315.0,-45.0
"[[358.1875, 25.0], [358.375, 25.0], [359.671875, 25.0], [0.859375, 25.0], [3.65625, 25.0], [4.8125, 25.0], [5.5625, 25.0], [6.875, 25.0], [7.53125, 25.0], [10.078125, 25.0], [10.28125, 25.0], [11.71875, 25.0], [12.890625, 25.0], [14.9375, 26.0], [15.890625, 26.0], [17.046875, 26.0], [18.109375, 26.0], [19.171875, 26.0], [21.40625, 26.0], [22.921875, 27.0], [23.71875, 27.0], [24.625, 27.0], [26.375, 28.0], [26.875, 28.0], [31.65625, 28.0], [32.734375, 29.0], [33.796875, 30.0], [34.59375, 30.0], [35.859375, 31.0], [37.59375, 31.0], [38.921875, 32.0], [39.984375, 32.0], [41.203125, 33.0], [42.53125, 33.0], [43.65625, 34.0], [44.96875, 35.0], [315.796875, 34.0], [317.890625, 33.0], [319.1875, 33.0], [320.3125, 32.0], [322.015625, 31.0], [323.484375, 31.0], [324.40625, 30.0], [326.25, 30.0], [331.484375, 28.0], [333.109375, 28.0], [334.84375, 27.0], [336.0, 27.0], [337.671875, 27.0], [339.015625, 26.0], [339.9375, 26.0], [341.140625, 26.0], [343.5, 26.0], [344.5625, 26.0], [345.203125, 26.0], [347.59375, 25.0], [347.828125, 25.0], [350.171875, 25.0], [351.5625, 25.0], [353.015625, 25.0], [354.046875, 25.0], [354.8125, 25.0]]",354.6,-85.0
"[[357.625, 25.0], [358.234375, 25.0], [1.375, 25.0], [1.84375, 25.0], [2.546875, 25.0], [3.828125, 25.0], [5.3125, 25.0], [6.375, 25.0], [7.453125, 25.0], [9.21875, 25.0], [10.4375, 25.0], [12.578125, 25.0], [14.09375, 25.0], [14.625, 26.0], [16.640625, 26.0], [16.984375, 26.0], [17.9375, 26.0], [20.25, 26.0], [20.90625, 26.0], [22.65625, 27.0], [23.703125, 27.0], [25.25, 27.0], [26.109375, 28.0], [27.90625, 28.0], [31.078125, 29.0], [32.484375, 29.0], [33.859375, 30.0], [35.359375, 30.0], [35.90625, 31.0], [37.90625, 31.0], [39.09375, 32.0], [39.890625, 32.0], [41.53125, 33.0], [42.390625, 33.0], [44.03125, 34.0], [44.8125, 35.0], [315.171875, 35.0], [316.390625, 34.0], [317.59375, 33.0], [319.09375, 32.0], [320.421875, 32.0], [322.375, 31.0], [323.546875, 31.0], [324.71875, 30.0], [326.640625, 30.0], [332.34375, 28.0], [332.96875, 28.0], [334.421875, 27.0], [336.125, 27.0], [337.484375, 27.0], [339.03125, 26.0], [341.140625, 26.0], [342.578125, 26.0], [343.8125, 26.0], [345.71875, 26.0], [345.734375, 25.0], [348.265625, 25.0], [348.59375, 25.0], [349.578125, 25.0], [351.78125, 25.0], [352.65625, 25.0], [354.515625, 25.0], [355.5, 25.0]]",17.5,73.0
"[[353.421875, 57.0], [354.8125, 56.0], [355.953125, 56.0], [357.46875, 56.0], [358.640625, 56.0], [0.15625, 56.0], [1.28125, 56.0], [2.65625, 56.0], [4.0625, 56.0], [5.390625, 56.0], [6.734375, 57.0], [7.96875, 57.0], [9.328125, 57.0], [10.5625, 57.0], [11.984375, 58.0], [13.171875, 58.0], [14.53125, 58.0], [16.015625, 59.0], [17.234375, 59.0], [18.421875, 60.0], [19.828125, 60.0], [21.125, 60.0], [22.578125, 61.0], [23.796875, 62.0], [25.109375, 63.0], [27.75, 63.0], [29.03125, 64.0], [30.359375, 65.0], [31.640625, 66.0], [35.234375, 325.0], [36.5625, 329.0], [37.890625, 333.0], [39.234375, 336.0], [40.546875, 338.0], [41.875, 344.0], [315.53125, 78.0], [316.8125, 76.0], [318.15625, 75.0], [319.578125, 73.0], [320.984375, 72.0], [322.296875, 70.0], [323.71875, 69.0], [325.078125, 68.0], [326.4375, 67.0], [327.875, 66.0], [333.328125, 63.0], [334.65625, 62.0], [336.046875, 61.0], [337.390625, 61.0], [338.796875, 60.0], [339.984375, 60.0], [341.3125, 59.0], [342.734375, 59.0], [344.140625, 58.0], [345.34375, 58.0], [346.75, 58.0], [348.265625, 57.0], [349.34375, 57.0], [350.890625, 57.0], [352.1875, 57.0]]",0.0,0.0
"[[353.890625, 57.0], [355.21875, 56.0], [356.734375, 56.0], [358.125, 56.0], [359.3125, 56.0], [0.6875, 56.0], [1.953125, 56.0], [3.28125, 56.0], [4.703125, 56.0], [6.015625, 57.0], [7.234375, 57.0], [8.765625, 57.0], [10.09375, 57.0], [11.234375, 57.0], [12.609375, 58.0], [13.9375, 58.0], [15.125, 58.0], [16.65625, 59.0], [17.921875, 59.0], [19.21875, 60.0], [20.390625, 60.0], [21.6875, 61.0], [23.203125, 61.0], [24.4375, 62.0], [28.421875, 64.0], [29.609375, 65.0], [30.90625, 66.0], [32.3125, 67.0], [35.953125, 330.0], [37.265625, 330.0], [38.59375, 332.0], [39.953125, 337.0], [41.28125, 343.0], [43.953125, 359.0], [315.703125, 78.0], [317.046875, 76.0], [318.453125, 75.0], [319.90625, 73.0], [321.15625, 72.0], [322.625, 70.0], [324.0625, 69.0], [325.359375, 68.0], [326.6875, 67.0], [328.078125, 66.0], [333.40625, 62.0], [334.875, 62.0], [336.265625, 61.0], [337.625, 60.0], [338.890625, 60.0], [340.375, 59.0], [341.75, 59.0], [343.140625, 58.0], [344.484375, 58.0], [345.828125, 58.0], [347.125, 57.0], [348.375, 57.0], [349.71875, 57.0], [351.140625, 57.0], [352.546875, 57.0]]",10.0,0.0
"[[354.140625, 56.0], [355.515625, 56.0], [356.8125, 56.0], [358.03125, 56.0], [359.5, 56.0], [0.828125, 56.0], [2.21875, 56.0], [3.5, 56.0], [4.859375, 57.0], [6.15625, 57.0], [7.453125, 57.0], [8.78125, 57.0], [10.25, 57.0], [11.359375, 57.0], [12.859375, 58.0], [14.125, 58.0], [15.375, 58.0], [16.625, 59.0], [18.09375, 59.0], [19.359375, 60.0], [20.59375, 60.0], [21.875, 61.0], [23.265625, 61.0], [24.609375, 62.0], [27.171875, 63.0], [28.390625, 63.0], [29.8125, 65.0], [31.0625, 66.0], [32.34375, 67.0], [34.765625, 326.0], [36.09375, 329.0], [37.40625, 331.0], [38.765625, 333.0], [40.09375, 338.0], [41.40625, 343.0], [44.078125, 360.0], [315.6875, 78.0], [317.09375, 76.0], [318.484375, 75.0], [319.859375, 73.0], [321.234375, 72.0], [322.625, 70.0], [323.96875, 69.0], [325.34375, 68.0], [326.84375, 67.0], [328.203125, 65.0], [333.546875, 62.0], [334.921875, 62.0], [336.359375, 61.0], [337.796875, 60.0], [339.109375, 60.0], [340.453125, 59.0], [341.8125, 59.0], [343.15625, 58.0], [344.375, 58.0], [345.8125, 58.0], [347.078125, 57.0], [348.515625, 57.0], [349.75, 57.0], [351.203125, 57.0], [352.4375, 57.0]]",358.0,0.0
"[[353.609375, 56.0], [354.890625, 56.0], [356.25, 56.0], [357.703125, 56.0], [359.015625, 56.0], [0.296875, 56.0], [1.53125, 56.0], [2.953125, 56.0], [4.421875, 56.0], [5.65625, 57.0], [7.09375, 57.0], [8.1875, 57.0], [9.609375, 57.0], [10.875, 57.0], [12.265625, 58.0], [13.625, 58.0], [14.828125, 58.0], [16.203125, 59.0], [17.390625, 59.0], [18.921875, 60.0], [20.171875, 60.0], [21.546875, 61.0], [22.859375, 61.0], [24.109375, 62.0], [25.296875, 63.0], [28.03125, 64.0], [29.421875, 64.0], [30.609375, 65.0], [32.0, 66.0], [35.609375, 330.0], [36.953125, 331.0], [38.28125, 333.0], [39.609375, 336.0], [40.953125, 340.0], [43.609375, 358.0], [315.46875, 78.0], [316.828125, 76.0], [318.203125, 75.0], [319.625, 73.0], [320.953125, 72.0], [322.296875, 70.0], [323.703125, 69.0], [325.078125, 68.0], [326.34375, 67.0], [327.75, 66.0], [333.171875, 63.0], [334.609375, 62.0], [336.046875, 61.0], [337.4375, 61.0], [338.8125, 60.0], [340.09375, 59.0], [341.421875, 59.0], [342.71875, 59.0], [344.140625, 58.0], [345.375, 58.0], [346.84375, 58.0], [348.28125, 57.0], [349.484375, 57.0], [350.78125, 57.0], [352.296875, 57.0]]",315.0,0.0
"[[353.4375, 56.0], [354.90625, 56.0], [356.125, 56.0], [357.640625, 56.0], [358.75, 56.0], [0.265625, 56.0], [1.515625, 56.0], [2.828125, 56.0], [4.15625, 56.0], [5.4375, 57.0], [6.96875, 57.0], [8.265625, 57.0], [9.46875, 57.0], [10.8125, 57.0], [12.1875, 58.0], [13.625, 58.0], [14.765625, 58.0], [16.109375, 59.0], [17.5, 59.0], [18.75, 60.0], [20.1875, 60.0], [21.40625, 61.0], [22.75, 61.0], [24.0, 62.0], [25.421875, 63.0], [28.171875, 64.0], [29.34375, 64.0], [30.703125, 65.0], [32.046875, 66.0], [35.6875, 333.0], [37.015625, 331.0], [38.359375, 332.0], [39.703125, 336.0], [41.0625, 340.0], [43.734375, 358.0], [316.34375, 77.0], [317.703125, 75.0], [319.09375, 74.0], [320.390625, 72.0], [321.671875, 71.0], [323.078125, 70.0], [324.5625, 69.0], [325.921875, 67.0], [327.1875, 66.0], [332.75, 63.0], [333.984375, 62.0], [335.53125, 61.0], [336.828125, 61.0], [338.21875, 60.0], [339.578125, 60.0], [340.9375, 59.0], [342.21875, 59.0], [343.609375, 58.0], [345.015625, 58.0], [346.328125, 58.0], [347.6875, 57.0], [349.0, 57.0], [350.4375, 57.0], [351.6875, 57.0]]",20.0,0.0
"[[352.96875, 60.0], [354.328125, 60.0], [355.546875, 60.0], [356.84375, 60.0], [358.28125, 60.0], [359.578125, 60.0], [0.953125, 60.0], [2.3125, 60.0], [3.59375, 60.0], [4.828125, 60.0], [6.34375, 60.0], [7.640625, 60.0], [8.859375, 61.0], [10.09375, 61.0], [11.484375, 61.0], [12.78125, 61.0], [14.203125, 62.0], [15.484375, 62.0], [16.765625, 63.0], [18.109375, 63.0], [19.34375, 64.0], [20.75, 64.0], [22.03125, 65.0], [23.28125, 66.0], [24.546875, 67.0], [27.328125, 67.0], [28.625, 68.0], [29.9375, 70.0], [31.15625, 71.0], [32.625, 72.0], [33.90625, 73.0], [35.0625, 74.0], [36.421875, 76.0], [37.859375, 77.0], [39.125, 78.0], [40.34375, 80.0], [41.703125, 82.0], [42.953125, 84.0], [44.234375, 85.0], [315.9375, 82.0], [317.34375, 80.0], [318.671875, 78.0], [320.015625, 77.0], [321.5625, 75.0], [322.84375, 74.0], [324.203125, 73.0], [325.5625, 71.0], [326.875, 70.0], [328.265625, 69.0], [329.75, 68.0], [331.0, 68.0], [333.71875, 66.0], [335.109375, 65.0], [336.375, 65.0], [337.8125, 64.0], [339.1875, 63.0], [340.625, 63.0], [341.78125, 62.0], [343.140625, 62.0], [344.5625, 62.0], [346.015625, 61.0], [347.203125, 61.0], [348.515625, 61.0], [350.046875, 60.0], [351.390625, 60.0], [352.5625, 60.0]]",0.0,0.0
"[[352.9375, 60.0], [354.453125, 60.0], [355.828125, 60.0], [357.015625, 60.0], [358.328125, 60.0], [359.609375, 60.0], [1.078125, 60.0], [2.421875, 60.0], [3.734375, 60.0], [5.078125, 60.0], [6.40625, 60.0], [7.625, 60.0], [8.96875, 61.0], [10.234375, 61.0], [11.640625, 61.0], [12.921875, 62.0], [14.265625, 62.0], [15.703125, 62.0], [16.96875, 63.0], [18.140625, 63.0], [19.5625, 64.0], [20.953125, 64.0], [22.09375, 65.0], [23.4375, 66.0], [24.75, 67.0], [27.484375, 68.0], [28.796875, 68.0], [30.078125, 70.0], [31.421875, 71.0], [32.5625, 72.0], [33.84375, 73.0], [35.203125, 74.0], [36.65625, 76.0], [37.96875, 77.0], [39.140625, 79.0], [40.546875, 80.0], [41.78125, 82.0], [43.09375, 84.0], [44.4375, 86.0], [315.953125, 82.0], [317.4375, 80.0], [318.828125, 78.0], [320.09375, 77.0], [321.4375, 75.0], [322.8125, 74.0], [324.28125, 73.0], [325.546875, 71.0], [326.96875, 70.0], [328.421875, 69.0], [329.640625, 68.0], [331.046875, 68.0], [333.796875, 66.0], [335.234375, 65.0], [336.453125, 65.0], [337.8125, 64.0], [339.1875, 63.0], [340.59375, 63.0], [341.921875, 62.0], [343.40625, 62.0], [344.6875, 62.0], [345.890625, 61.0], [347.375, 61.0], [348.625, 61.0], [349.921875, 60.0], [351.3125, 60.0], [352.671875, 60.0]]",15.0,0.0
"[[353.6875, 60.0], [355.125, 60.0], [356.390625, 60.0], [357.75, 60.0], [359.09375, 60.0], [0.34375, 60.0], [1.609375, 60.0], [3.09375, 60.0], [4.3125, 60.0], [5.75, 60.0], [7.078125, 60.0], [8.359375, 61.0], [9.71875, 61.0], [10.953125, 61.0], [12.359375, 61.0], [13.671875, 62.0], [15.015625, 62.0], [16.140625, 63.0], [17.59375, 63.0], [18.890625, 64.0], [20.1875, 64.0], [21.53125, 65.0], [22.890625, 65.0], [24.140625, 66.0], [27.96875, 68.0], [29.28125, 69.0], [30.59375, 70.0], [31.890625, 71.0], [33.328125, 72.0], [34.609375, 74.0], [35.765625, 75.0], [37.25, 76.0], [38.421875, 78.0], [39.796875, 79.0], [41.046875, 81.0], [42.375, 83.0], [43.640625, 85.0], [315.28125, 83.0], [316.5625, 81.0], [317.90625, 79.0], [319.4375, 77.0], [320.796875, 76.0], [322.015625, 75.0], [323.421875, 73.0], [324.65625, 72.0], [326.03125, 71.0], [327.53125, 70.0], [332.984375, 67.0], [334.203125, 66.0], [335.5625, 65.0], [336.9375, 64.0], [338.421875, 64.0], [339.625, 63.0], [341.09375, 63.0], [342.453125, 62.0], [343.71875, 62.0], [345.125, 61.0], [346.484375, 61.0], [347.734375, 61.0], [349.09375, 61.0], [350.53125, 60.0], [351.828125, 60.0]]",340.0,0.0
"[[353.609375, 60.0], [354.90625, 60.0], [356.4375, 60.0], [357.703125, 60.0], [359.125, 60.0], [0.25, 60.0], [1.75, 60.0], [3.140625, 60.0], [4.375, 60.0], [5.78125, 60.0], [6.9375, 60.0], [8.328125, 61.0], [9.75, 61.0], [10.890625, 61.0], [12.265625, 61.0], [13.625, 62.0], [15.03125, 62.0], [16.25, 63.0], [17.5, 63.0], [18.921875, 64.0], [20.171875, 64.0], [21.578125, 65.0], [22.75, 65.0], [24.046875, 66.0], [28.078125, 68.0], [29.296875, 69.0], [30.625, 70.0], [32.015625, 71.0], [33.21875, 73.0], [34.578125, 74.0], [35.9375, 75.0], [37.25, 77.0], [38.5625, 78.0], [39.890625, 79.0], [41.171875, 81.0], [42.59375, 83.0], [43.84375, 85.0], [316.140625, 81.0], [317.578125, 80.0], [318.875, 78.0], [320.3125, 76.0], [321.640625, 75.0], [323.046875, 74.0], [324.40625, 73.0], [325.765625, 71.0], [327.140625, 70.0], [329.6875, 68.0], [331.078125, 68.0], [332.53125, 67.0], [333.9375, 66.0], [335.25, 65.0], [336.65625, 65.0], [338.03125, 64.0], [339.25, 63.0], [340.65625, 63.0], [341.890625, 62.0], [343.296875, 62.0], [344.65625, 62.0], [345.96875, 61.0], [347.4375, 61.0], [348.734375, 61.0], [350.09375, 60.0], [351.4375, 60.0]]",313.0,0.0
"[[353.09375, 60.0], [354.609375, 60.0], [355.859375, 60.0], [357.21875, 60.0], [358.484375, 60.0], [359.8125, 60.0], [1.03125, 60.0], [2.59375, 60.0], [3.71875, 60.0], [5.046875, 60.0], [6.5, 60.0], [7.765625, 60.0], [9.078125, 61.0], [10.390625, 61.0], [11.875, 61.0], [13.109375, 62.0], [14.3125, 62.0], [15.75, 62.0], [16.921875, 63.0], [18.234375, 63.0], [19.5625, 64.0], [21.0, 64.0], [22.203125, 65.0], [23.625, 66.0], [24.828125, 67.0], [27.5, 68.0], [28.890625, 68.0], [30.0625, 70.0], [31.484375, 71.0], [32.765625, 72.0], [33.984375, 73.0], [35.28125, 74.0], [36.59375, 76.0], [37.984375, 77.0], [39.1875, 79.0], [40.515625, 80.0], [41.828125, 82.0], [43.234375, 84.0], [44.4375, 86.0], [315.921875, 82.0], [317.3125, 80.0], [318.6875, 78.0], [320.03125, 77.0], [321.484375, 75.0], [322.71875, 74.0], [324.203125, 73.0], [325.5, 71.0], [326.84375, 70.0], [328.265625, 69.0], [329.65625, 67.0], [330.953125, 68.0], [332.28125, 67.0], [333.625, 66.0], [335.09375, 65.0], [336.375, 65.0], [337.796875, 64.0], [339.265625, 63.0], [340.578125, 63.0], [341.84375, 62.0], [343.125, 62.0], [344.5625, 62.0], [345.90625, 61.0], [347.1875, 61.0], [348.484375, 61.0], [349.828125, 60.0], [351.203125, 60.0], [352.65625, 60.0]]",270.0,0.0
"[[352.6875, 60.0], [354.21875, 60.0], [355.421875, 60.0], [356.90625, 60.0], [358.09375, 60.0], [359.59375, 60.0], [0.75, 60.0], [2.140625, 60.0], [3.53125, 60.0], [4.9375, 60.0], [6.125, 60.0], [7.453125, 60.0], [8.921875, 61.0], [10.21875, 61.0], [11.46875, 61.0], [12.78125, 61.0], [13.984375, 62.0], [15.328125, 62.0], [16.8125, 63.0], [17.984375, 63.0], [19.359375, 64.0], [20.625, 64.0], [21.96875, 65.0], [23.265625, 66.0], [24.640625, 67.0], [27.21875, 67.0], [28.515625, 68.0], [29.890625, 70.0], [31.21875, 71.0], [32.40625, 72.0], [33.765625, 73.0], [35.09375, 74.0], [36.359375, 75.0], [37.75, 77.0], [39.0, 78.0], [40.265625, 80.0], [41.546875, 82.0], [42.984375, 84.0], [44.15625, 85.0], [316.25, 81.0], [317.546875, 80.0], [318.875, 78.0], [320.3125, 76.0], [321.65625, 75.0], [323.109375, 74.0], [324.359375, 72.0], [325.796875, 71.0], [327.203125, 70.0], [329.921875, 68.0], [331.140625, 69.0], [332.6875, 67.0], [333.90625, 66.0], [335.359375, 65.0], [336.671875, 65.0], [338.09375, 64.0], [339.328125, 63.0], [340.71875, 63.0], [342.171875, 62.0], [343.40625, 62.0], [344.78125, 62.0], [346.109375, 61.0], [347.4375, 61.0], [348.921875, 61.0], [350.1875, 60.0], [351.640625, 60.0]]",356.0,0.0
"[[353.796875, 60.0], [355.078125, 60.0], [356.328125, 60.0], [357.703125, 60.0], [359.078125, 60.0], [0.4375, 60.0], [1.84375, 60.0], [3.234375, 60.0], [4.4375, 60.0], [5.796875, 60.0], [7.03125, 60.0], [8.359375, 61.0], [9.6875, 61.0], [11.078125, 61.0], [12.3125, 61.0], [13.609375, 62.0], [14.984375, 62.0], [16.453125, 63.0], [17.5625, 63.0], [18.984375, 64.0], [20.375, 64.0], [21.5625, 65.0], [23.0, 65.0], [24.28125, 66.0], [28.140625, 68.0], [29.578125, 69.0], [30.734375, 70.0], [32.09375, 72.0], [33.40625, 73.0], [34.640625, 74.0], [36.046875, 75.0], [37.359375, 77.0], [38.6875, 78.0], [39.921875, 79.0], [41.3125, 81.0], [42.515625, 83.0], [43.90625, 85.0], [315.828125, 82.0], [317.265625, 80.0], [318.578125, 78.0], [319.9375, 77.0], [321.375, 75.0], [322.8125, 74.0], [324.0, 73.0], [325.453125, 72.0], [326.84375, 70.0], [328.203125, 69.0], [333.71875, 66.0], [335.0, 65.0], [336.28125, 65.0], [337.75, 64.0], [339.015625, 63.0], [340.359375, 63.0], [341.703125, 62.0], [343.015625, 62.0], [344.484375, 62.0], [345.9375, 61.0], [347.125, 61.0], [348.421875, 61.0], [349.765625, 60.0], [351.15625, 60.0], [352.5625, 60.0]]",2.0,0.0
"[[353.453125, 60.0], [354.78125, 60.0], [356.1875, 60.0], [357.484375, 60.0], [358.703125, 60.0], [0.0625, 60.0], [1.484375, 60.0], [2.890625, 60.0], [4.21875, 60.0], [5.421875, 60.0], [6.859375, 60.0], [8.171875, 60.0], [9.5, 61.0], [10.71875, 61.0], [12.21875, 61.0], [13.46875, 62.0], [14.6875, 62.0], [16.15625, 63.0], [17.4375, 63.0], [18.625, 63.0], [20.03125, 64.0], [21.34375, 65.0], [22.65625, 65.0], [24.046875, 66.0], [25.296875, 68.0], [27.96875, 68.0], [29.234375, 69.0], [30.484375, 70.0], [31.890625, 71.0], [33.15625, 72.0], [34.453125, 74.0], [35.734375, 75.0], [37.046875, 76.0], [38.390625, 78.0], [39.78125, 79.0], [40.96875, 81.0], [42.28125, 83.0], [43.6875, 85.0], [45.0, 86.0], [316.171875, 81.0], [317.609375, 80.0], [318.90625, 78.0], [320.234375, 76.0], [321.734375, 75.0], [322.984375, 74.0], [324.34375, 72.0], [325.84375, 71.0], [327.109375, 70.0], [329.921875, 68.0], [331.15625, 69.0], [332.515625, 67.0], [334.015625, 66.0], [335.421875, 65.0], [336.65625, 65.0], [338.0, 64.0], [339.375, 63.0], [340.859375, 63.0], [342.078125, 62.0], [343.484375, 62.0], [344.90625, 62.0], [346.203125, 61.0], [347.59375, 61.0], [348.96875, 61.0], [350.15625, 60.0], [351.484375, 60.0]]",4.0,0.0
"[[353.703125, 60.0], [354.890625, 60.0], [356.21875, 60.0], [357.6875, 60.0], [358.84375, 60.0], [0.25, 60.0], [1.515625, 60.0], [2.984375, 60.0], [4.1875, 60.0], [5.71875, 60.0], [7.015625, 60.0], [8.328125, 60.0], [9.546875, 61.0], [10.984375, 61.0], [12.25, 61.0], [13.484375, 62.0], [14.921875, 62.0], [16.1875, 63.0], [17.59375, 63.0], [18.84375, 64.0], [20.09375, 64.0], [21.5, 65.0], [22.765625, 65.0], [24.109375, 66.0], [28.140625, 68.0], [29.28125, 69.0], [30.765625, 70.0], [32.0, 71.0], [33.28125, 72.0], [34.59375, 74.0], [36.0, 75.0], [37.265625, 76.0], [38.59375, 78.0], [39.859375, 79.0], [41.21875, 81.0], [42.4375, 83.0], [43.765625, 85.0], [315.859375, 82.0], [317.359375, 80.0], [318.671875, 78.0], [320.09375, 77.0], [321.4375, 75.0], [322.71875, 74.0], [324.25, 73.0], [325.53125, 71.0], [326.8125, 70.0], [328.203125, 69.0], [329.609375, 67.0], [331.0, 68.0], [332.296875, 67.0], [333.671875, 66.0], [335.0, 65.0], [336.40625, 65.0], [337.859375, 64.0], [339.234375, 63.0], [340.453125, 63.0], [341.8125, 62.0], [343.15625, 62.0], [344.5, 62.0], [345.953125, 61.0], [347.234375, 61.0], [348.484375, 61.0], [349.875, 60.0], [351.359375, 60.0], [352.71875, 60.0]]",45.0,0.0
"[[353.78125, 60.0], [355.0625, 60.0], [356.4375, 60.0], [357.875, 60.0], [359.109375, 60.0], [0.53125, 60.0], [1.796875, 60.0], [3.0625, 60.0], [4.4375, 60.0], [5.796875, 60.0], [7.234375, 60.0], [8.515625, 60.0], [9.859375, 61.0], [11.21875, 61.0], [12.34375, 61.0], [13.71875, 62.0], [15.109375, 62.0], [16.28125, 63.0], [17.59375, 63.0], [19.03125, 64.0], [20.3125, 64.0], [21.71875, 65.0], [22.953125, 65.0], [24.328125, 66.0], [28.21875, 68.0], [29.4375, 69.0], [30.859375, 70.0], [32.171875, 72.0], [33.5, 73.0], [34.75, 74.0], [36.03125, 75.0], [37.4375, 77.0], [38.6875, 78.0], [39.90625, 79.0], [41.34375, 81.0], [42.546875, 83.0], [43.953125, 85.0], [315.28125, 83.0], [316.609375, 81.0], [318.03125, 79.0], [319.359375, 77.0], [320.78125, 76.0], [322.1875, 74.0], [323.578125, 73.0], [324.953125, 72.0], [326.234375, 71.0], [327.609375, 70.0], [333.140625, 67.0], [334.5, 66.0], [335.765625, 65.0], [337.265625, 64.0], [338.609375, 64.0], [339.96875, 63.0], [341.25, 63.0], [342.65625, 62.0], [343.96875, 62.0], [345.296875, 61.0], [346.671875, 61.0], [347.953125, 61.0], [349.34375, 60.0], [350.6875, 60.0], [352.0, 60.0]]",27.0,0.0
